azure_activequeries_average;azure_activequeries_count;azure_activequeries_maximum;azure_activequeries_minimum;azure_activequeries_total,Gauge,Count,The active queries. Using this metric unfiltered and unsplit displays all active queries running on the system,
azure_adaptivecachehitpercent_average;azure_adaptivecachehitpercent_count;azure_adaptivecachehitpercent_maximum;azure_adaptivecachehitpercent_minimum;azure_adaptivecachehitpercent_total,Gauge,Percent,Measures how well workloads are utilizing the adaptive cache. Use this metric with the cache hit percentage metric to determine whether to scale for additional capacity or rerun workloads to hydrate the cache,
azure_adaptivecacheusedpercent_average;azure_adaptivecacheusedpercent_count;azure_adaptivecacheusedpercent_maximum;azure_adaptivecacheusedpercent_minimum;azure_adaptivecacheusedpercent_total,Gauge,Percent,Measures how well workloads are utilizing the adaptive cache. Use this metric with the cache used percentage metric to determine whether to scale for additional capacity or rerun workloads to hydrate the cache,
azure_connections_average;azure_connections_count;azure_connections_maximum;azure_connections_minimum;azure_connections_total,Gauge,Count,Count of Total logins to the SQL pool,
azure_connectionsblockedbyfirewall_average;azure_connectionsblockedbyfirewall_count;azure_connectionsblockedbyfirewall_maximum;azure_connectionsblockedbyfirewall_minimum;azure_connectionsblockedbyfirewall_total,Gauge,Count,Count of connections blocked by firewall rules. Revisit access control policies for your SQL pool and monitor these connections if the count is high,
azure_cpupercent_average;azure_cpupercent_count;azure_cpupercent_maximum;azure_cpupercent_minimum;azure_cpupercent_total,Gauge,Percent,CPU utilization across all nodes in the SQL pool,
azure_dwulimit_average;azure_dwulimit_count;azure_dwulimit_maximum;azure_dwulimit_minimum;azure_dwulimit_total,Gauge,Count,Service level objective of the SQL pool,
azure_dwuused_average;azure_dwuused_count;azure_dwuused_maximum;azure_dwuused_minimum;azure_dwuused_total,Gauge,Count,Represents a high-level representation of usage across the SQL pool. Measured by DWU limit * DWU percentage,
azure_dwuusedpercent_average;azure_dwuusedpercent_count;azure_dwuusedpercent_maximum;azure_dwuusedpercent_minimum;azure_dwuusedpercent_total,Gauge,Percent,Represents a high-level representation of usage across the SQL pool. Measured by taking the maximum between CPU percentage and Data IO percentage,
azure_localtempdbusedpercent_average;azure_localtempdbusedpercent_count;azure_localtempdbusedpercent_maximum;azure_localtempdbusedpercent_minimum;azure_localtempdbusedpercent_total,Gauge,Percent,Local tempdb utilization across all compute nodes - values are emitted every five minute,
azure_memoryusedpercent_average;azure_memoryusedpercent_count;azure_memoryusedpercent_maximum;azure_memoryusedpercent_minimum;azure_memoryusedpercent_total,Gauge,Percent,Memory utilization across all nodes in the SQL pool,
azure_queuedqueries_average;azure_queuedqueries_count;azure_queuedqueries_maximum;azure_queuedqueries_minimum;azure_queuedqueries_total,Gauge,Count,Cumulative count of requests queued after the max concurrency limit was reached,
azure_wlgactivequeries_average;azure_wlgactivequeries_count;azure_wlgactivequeries_maximum;azure_wlgactivequeries_minimum;azure_wlgactivequeries_total,Gauge,Count,The active queries within the workload group. Using this metric unfiltered and unsplit displays all active queries running on the system,
azure_wlgactivequeriestimeouts_average;azure_wlgactivequeriestimeouts_count;azure_wlgactivequeriestimeouts_maximum;azure_wlgactivequeriestimeouts_minimum;azure_wlgactivequeriestimeouts_total,Gauge,Count,Queries for the workload group that have timed out. Query timeouts reported by this metric are only once the query has started executing (it does not include wait time due to locking or resource waits),
azure_wlgallocationbyeffectivecapresourcepercent_average;azure_wlgallocationbyeffectivecapresourcepercent_count;azure_wlgallocationbyeffectivecapresourcepercent_maximum;azure_wlgallocationbyeffectivecapresourcepercent_minimum;azure_wlgallocationbyeffectivecapresourcepercent_total,Gauge,Percent,Displays the percentage allocation of resources relative to the Effective cap resource percent per workload group. This metric provides the effective utilization of the workload group,
azure_wlgallocationbysystempercent_average;azure_wlgallocationbysystempercent_count;azure_wlgallocationbysystempercent_maximum;azure_wlgallocationbysystempercent_minimum;azure_wlgallocationbysystempercent_total,Gauge,Percent,The percentage allocation of resources relative to the entire system,
azure_wlgeffectivecapresourcepercent_average;azure_wlgeffectivecapresourcepercent_count;azure_wlgeffectivecapresourcepercent_maximum;azure_wlgeffectivecapresourcepercent_minimum;azure_wlgeffectivecapresourcepercent_total,Gauge,Percent,"The effective cap resource percent for the workload group. If there are other workload groups with min_percentage_resource > 0, the effective_cap_percentage_resource is lowered proportionally",
azure_wlgeffectiveminresourcepercent_average;azure_wlgeffectiveminresourcepercent_count;azure_wlgeffectiveminresourcepercent_maximum;azure_wlgeffectiveminresourcepercent_minimum;azure_wlgeffectiveminresourcepercent_total,Gauge,Percent,The effective min resource percentage setting allowed considering the service level and the workload group settings. The effective min_percentage_resource can be adjusted higher on lower service levels,
azure_wlgqueuedqueries_average;azure_wlgqueuedqueries_count;azure_wlgqueuedqueries_maximum;azure_wlgqueuedqueries_minimum;azure_wlgqueuedqueries_total,Gauge,Count,Cumulative count of requests queued after the max concurrency limit was reached,
