azure_deviceevent_average;azure_deviceevent_count;azure_deviceevent_maximum;azure_deviceevent_minimum;azure_deviceevent_total,Gauge,Count,The total number of messages received by the MedTech service prior to any normalization,
azure_deviceeventprocessinglatencyms_average;azure_deviceeventprocessinglatencyms_count;azure_deviceeventprocessinglatencyms_maximum;azure_deviceeventprocessinglatencyms_minimum;azure_deviceeventprocessinglatencyms_total,Gauge,Milliseconds,The average time between an event's ingestion time and the time the event is processed for normalization.,
azure_droppedevent_average;azure_droppedevent_count;azure_droppedevent_maximum;azure_droppedevent_minimum;azure_droppedevent_total,Gauge,Count,The number of input device events with no normalized events,
azure_fhirresourcesaved_average;azure_fhirresourcesaved_count;azure_fhirresourcesaved_maximum;azure_fhirresourcesaved_minimum;azure_fhirresourcesaved_total,Gauge,Count,The total number of FHIR resources saved by the MedTech service,
azure_iotconnectorstatus_average;azure_iotconnectorstatus_count;azure_iotconnectorstatus_maximum;azure_iotconnectorstatus_minimum;azure_iotconnectorstatus_total,Gauge,Percent,Health checks which indicate the overall health of the MedTech service,
azure_measurement_average;azure_measurement_count;azure_measurement_maximum;azure_measurement_minimum;azure_measurement_total,Gauge,Count,The number of normalized value readings received by the FHIR conversion stage of the MedTech service,
azure_measurementgroup_average;azure_measurementgroup_count;azure_measurementgroup_maximum;azure_measurementgroup_minimum;azure_measurementgroup_total,Gauge,Count,"The total number of unique groupings of measurements across type, device, patient, and configured time period generated by the FHIR conversion stage.",
azure_measurementingestionlatencyms_average;azure_measurementingestionlatencyms_count;azure_measurementingestionlatencyms_maximum;azure_measurementingestionlatencyms_minimum;azure_measurementingestionlatencyms_total,Gauge,Milliseconds,The time period between when the MedTech service received the device data and when the data is processed by the FHIR conversion stage.,
azure_normalizedevent_average;azure_normalizedevent_count;azure_normalizedevent_maximum;azure_normalizedevent_minimum;azure_normalizedevent_total,Gauge,Count,The total number of mapped normalized values outputted from the normalization stage of the MedTech service,
azure_totalerrors_average;azure_totalerrors_count;azure_totalerrors_maximum;azure_totalerrors_minimum;azure_totalerrors_total,Gauge,Count,The total number of errors logged by the MedTech service,
